file_name,ast_parse_success,taint_source_count,sql_sink_count,cmd_sink_count,xss_sink_count,path_sink_count,ldap_sink_count,xxe_sink_count,weak_crypto_sink_count,sql_sanitizer_count,xss_sanitizer_count,path_sanitizer_count,generic_sanitizer_count,total_sink_count,total_sanitizer_count,sanitizer_to_sink_ratio,has_any_sink,has_any_sanitizer,string_concat_near_sink_count,source_to_sink_line_distance,source_before_sink,variable_alias_hops,method_count,try_catch_count,total_lines,total_chars,import_count,string_literal_count,sqli_tainted_sink_reached,sqli_sanitized_before_sink,cmdi_tainted_sink_reached,cmdi_sanitized_before_sink,pathtraver_tainted_sink_reached,pathtraver_sanitized_before_sink,ldapi_tainted_sink_reached,ldapi_sanitized_before_sink,xpathi_tainted_sink_reached,xpathi_sanitized_before_sink,taint_trace_parse_error,test_name,actual_category,actual_cwe,is_actually_vulnerable
BenchmarkTest00579.java,1,5,1,2,11,0,0,0,2,1,1,0,1,14,3,0.214,1,1,0,76,1,10,3,1,133,5417,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00579,weakrand,330,0
BenchmarkTest00580.java,1,5,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,75,1,8,2,1,126,5251,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00580,weakrand,330,0
BenchmarkTest00581.java,1,5,1,2,11,0,0,0,2,0,2,0,1,14,3,0.214,1,1,0,68,1,8,2,1,119,4984,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00581,weakrand,330,0
BenchmarkTest00582.java,1,5,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,73,1,9,3,1,129,5251,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00582,weakrand,330,0
BenchmarkTest00583.java,1,5,1,2,11,0,0,0,2,1,3,0,2,14,6,0.429,1,1,0,72,1,8,2,1,125,5223,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00583,weakrand,330,0
BenchmarkTest00584.java,1,5,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,74,1,8,2,1,125,5409,6,24,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00584,weakrand,330,0
BenchmarkTest00585.java,1,5,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,66,1,8,2,1,117,4968,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00585,weakrand,330,0
BenchmarkTest00586.java,1,3,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,5,2,0,77,3165,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00586,trustbound,501,0
BenchmarkTest00587.java,1,3,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,5,2,0,76,3097,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00587,trustbound,501,1
BenchmarkTest00588.java,1,3,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,6,2,0,74,2815,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00588,trustbound,501,1
BenchmarkTest00589.java,1,3,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,38,1,5,2,1,91,3579,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00589,sqli,89,0
BenchmarkTest00590.java,1,3,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,33,1,7,2,1,86,3397,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00590,sqli,89,1
BenchmarkTest00591.java,1,3,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,25,1,5,2,1,80,3241,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00591,sqli,89,1
BenchmarkTest00592.java,1,3,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,44,1,6,2,1,103,4664,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00592,sqli,89,0
BenchmarkTest00593.java,1,3,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,42,1,7,2,1,101,3822,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00593,sqli,89,1
BenchmarkTest00594.java,1,3,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,28,1,5,2,1,83,3487,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00594,sqli,89,1
BenchmarkTest00595.java,1,3,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,28,1,6,2,1,83,3251,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00595,sqli,89,1
BenchmarkTest00596.java,1,3,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,5,2,1,96,3812,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00596,sqli,89,1
BenchmarkTest00597.java,1,3,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,5,2,1,88,3607,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00597,sqli,89,1
BenchmarkTest00598.java,1,3,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,5,2,1,89,3652,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00598,sqli,89,1
BenchmarkTest00599.java,1,3,0,0,6,0,0,0,0,1,2,0,1,6,4,0.667,1,1,0,-1,0,6,2,1,99,4516,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00599,sqli,89,0
BenchmarkTest00600.java,1,3,0,0,6,0,0,0,0,1,2,0,1,6,4,0.667,1,1,0,-1,0,7,2,1,97,3674,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00600,sqli,89,1
BenchmarkTest00601.java,1,3,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,27,1,6,2,1,81,3124,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00601,sqli,89,0
BenchmarkTest00602.java,1,3,1,1,4,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,32,1,5,2,1,85,3274,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00602,sqli,89,0
BenchmarkTest00603.java,1,3,1,1,4,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,24,1,5,2,1,77,3097,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00603,sqli,89,1
BenchmarkTest00604.java,1,3,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,29,1,5,2,1,82,3248,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00604,sqli,89,1
BenchmarkTest00605.java,1,3,2,1,3,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,27,1,6,2,1,80,3088,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00605,sqli,89,0
BenchmarkTest00606.java,1,3,2,1,3,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,27,1,7,2,1,80,3107,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00606,sqli,89,1
BenchmarkTest00607.java,1,3,0,0,6,2,0,9,0,1,2,0,1,17,4,0.235,1,1,0,20,1,5,2,1,94,4014,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00607,xpathi,643,1
BenchmarkTest00608.java,1,0,1,7,40,2,0,0,4,2,2,0,2,50,6,0.12,1,1,0,-1,0,2,2,1,160,7491,6,24,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00608,crypto,327,1
BenchmarkTest00609.java,1,0,1,7,40,2,0,0,4,2,2,0,2,50,6,0.12,1,1,0,-1,0,2,2,1,152,7286,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00609,crypto,327,1
BenchmarkTest00610.java,1,0,1,7,40,2,0,0,4,2,2,0,2,50,6,0.12,1,1,0,-1,0,3,2,1,171,8519,6,28,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00610,crypto,327,1
BenchmarkTest00611.java,1,0,1,7,40,2,0,0,4,2,2,0,2,50,6,0.12,1,1,0,-1,0,3,2,1,155,7304,6,22,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00611,crypto,327,1
BenchmarkTest00612.java,1,0,1,7,40,2,0,0,0,2,2,0,2,50,6,0.12,1,1,0,-1,0,3,2,1,156,7243,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00612,crypto,327,0
BenchmarkTest00613.java,1,0,1,3,20,2,0,0,0,2,2,0,2,26,6,0.231,1,1,0,-1,0,2,2,1,116,5340,6,22,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00613,crypto,327,0
BenchmarkTest00614.java,1,0,0,1,12,2,0,0,5,2,2,0,2,15,6,0.4,1,1,0,-1,0,2,2,1,130,5682,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00614,crypto,327,1
BenchmarkTest00615.java,1,0,0,1,12,2,0,0,5,2,2,0,2,15,6,0.4,1,1,0,-1,0,2,2,1,126,5796,6,22,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00615,crypto,327,1
BenchmarkTest00616.java,1,0,0,1,12,2,0,0,4,3,4,0,3,15,10,0.667,1,1,0,-1,0,2,2,1,111,4969,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00616,crypto,327,1
BenchmarkTest00617.java,1,0,0,1,12,2,0,0,4,2,2,0,2,15,6,0.4,1,1,0,-1,0,2,2,1,112,5020,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00617,crypto,327,1
BenchmarkTest00618.java,1,0,0,1,12,2,0,0,1,2,2,0,2,15,6,0.4,1,1,0,-1,0,4,2,1,126,5559,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00618,crypto,327,0
BenchmarkTest00619.java,1,0,0,0,9,2,0,0,0,1,1,0,1,11,3,0.273,1,1,0,-1,0,1,2,0,78,3033,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00619,pathtraver,22,1
BenchmarkTest00620.java,1,0,0,0,9,2,0,0,0,1,1,0,1,11,3,0.273,1,1,0,-1,0,1,2,0,78,3047,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00620,pathtraver,22,0
BenchmarkTest00621.java,1,0,0,0,9,2,0,0,0,1,1,0,1,11,3,0.273,1,1,0,-1,0,2,2,0,89,4061,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00621,pathtraver,22,0
BenchmarkTest00622.java,1,0,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,-1,0,3,2,0,86,3197,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00622,pathtraver,22,0
BenchmarkTest00623.java,1,0,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,-1,0,1,2,0,73,2904,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00623,pathtraver,22,1
BenchmarkTest00624.java,1,0,0,0,8,4,0,0,0,1,2,0,1,12,4,0.333,1,1,0,-1,0,4,2,2,78,2990,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00624,pathtraver,22,1
BenchmarkTest00625.java,1,0,0,0,8,4,0,0,0,1,2,0,1,12,4,0.333,1,1,0,-1,0,6,2,2,81,3028,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00625,pathtraver,22,0
BenchmarkTest00626.java,1,0,0,0,8,4,0,0,0,1,2,0,1,12,4,0.333,1,1,0,-1,0,4,2,2,86,3202,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00626,pathtraver,22,0
BenchmarkTest00627.java,1,0,0,0,8,3,0,0,0,1,2,0,1,11,4,0.364,1,1,0,-1,0,4,2,2,83,3143,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00627,pathtraver,22,1
BenchmarkTest00628.java,1,0,0,0,8,3,0,0,0,1,2,0,1,11,4,0.364,1,1,0,-1,0,5,2,2,97,4198,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00628,pathtraver,22,0
BenchmarkTest00629.java,1,0,0,0,11,1,0,0,0,3,5,0,3,12,11,0.917,1,1,0,-1,0,5,2,2,92,3658,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00629,pathtraver,22,1
BenchmarkTest00630.java,1,0,0,0,6,0,8,0,0,3,4,0,3,14,10,0.714,1,1,0,-1,0,5,2,2,127,5347,6,19,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00630,ldapi,90,1
BenchmarkTest00631.java,1,0,1,3,14,2,0,0,4,2,2,0,2,20,6,0.3,1,1,0,-1,0,2,2,1,113,4911,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00631,hash,328,1
BenchmarkTest00632.java,1,0,1,3,14,2,0,0,0,2,2,0,2,20,6,0.3,1,1,0,-1,0,2,2,1,113,4870,6,19,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00632,hash,328,0
BenchmarkTest00633.java,1,0,1,3,14,2,0,0,0,2,2,0,2,20,6,0.3,1,1,0,-1,0,4,2,1,131,5381,6,20,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00633,hash,328,0
BenchmarkTest00634.java,1,0,1,3,14,2,0,0,2,2,2,0,2,20,6,0.3,1,1,0,-1,0,2,2,1,114,4892,6,19,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00634,hash,328,1
BenchmarkTest00635.java,1,0,1,3,14,2,0,0,2,3,4,0,3,20,10,0.5,1,1,0,-1,0,2,2,1,104,4584,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00635,hash,328,1
BenchmarkTest00636.java,1,0,1,3,14,2,0,0,2,2,2,0,2,20,6,0.3,1,1,0,-1,0,2,2,1,104,4588,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00636,hash,328,1
BenchmarkTest00637.java,1,0,1,2,12,2,0,0,2,2,2,0,2,17,6,0.353,1,1,0,-1,0,4,2,1,104,4336,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00637,hash,328,1
BenchmarkTest00638.java,1,0,1,2,12,2,0,0,0,2,4,0,3,17,9,0.529,1,1,0,-1,0,2,2,1,103,4497,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00638,hash,328,1
BenchmarkTest00639.java,1,0,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,-1,0,2,2,1,110,4762,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00639,hash,328,0
BenchmarkTest00640.java,1,0,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,-1,0,3,2,1,108,4606,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00640,hash,328,0
BenchmarkTest00641.java,1,0,1,2,12,2,0,0,0,2,2,0,2,17,6,0.353,1,1,0,-1,0,4,2,1,108,4628,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00641,hash,328,0
BenchmarkTest00642.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,2,0,63,2347,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00642,xss,79,1
BenchmarkTest00643.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,2,0,54,2090,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00643,xss,79,1
BenchmarkTest00644.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,2,0,54,2029,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00644,xss,79,1
BenchmarkTest00645.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,1,2,0,56,2190,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00645,xss,79,1
BenchmarkTest00646.java,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0.0,1,0,0,-1,0,1,2,0,63,2363,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00646,xss,79,0
BenchmarkTest00647.java,1,0,0,0,3,0,0,0,0,1,2,0,1,3,4,1.333,1,1,0,-1,0,1,2,0,53,2027,6,7,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00647,xss,79,0
BenchmarkTest00648.java,1,0,0,0,3,0,0,0,0,1,2,0,1,3,4,1.333,1,1,0,-1,0,1,2,0,53,2027,6,7,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00648,xss,79,0
BenchmarkTest00649.java,1,0,0,0,2,0,0,0,0,1,2,0,1,2,4,2.0,1,1,0,-1,0,1,2,0,53,2039,6,7,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00649,xss,79,0
BenchmarkTest00650.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,2,2,0,74,3375,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00650,xss,79,0
BenchmarkTest00651.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,4,2,0,62,2276,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00651,xss,79,1
BenchmarkTest00652.java,1,3,1,1,9,0,0,0,0,1,1,0,1,11,3,0.273,1,1,0,34,1,4,2,0,102,4300,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00652,weakrand,330,1
BenchmarkTest00653.java,1,2,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,33,1,5,2,0,103,4139,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00653,weakrand,330,1
BenchmarkTest00654.java,1,2,1,1,9,0,0,0,0,0,0,0,0,11,0,0.0,1,0,0,34,1,4,2,0,109,4329,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00654,weakrand,330,1
BenchmarkTest00655.java,1,1,0,0,6,0,0,0,0,1,2,0,1,6,4,0.667,1,1,0,-1,0,2,2,0,86,3505,6,13,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00655,securecookie,614,0
BenchmarkTest00656.java,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,-1,0,2,2,0,58,2165,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00656,xss,79,1
BenchmarkTest00657.java,1,0,0,3,6,0,0,0,0,1,2,0,1,9,4,0.444,1,1,1,-1,0,1,2,1,74,3023,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00657,cmdi,78,0
BenchmarkTest00658.java,1,0,0,3,6,0,0,0,0,1,2,0,1,9,4,0.444,1,1,1,-1,0,2,2,1,73,2712,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00658,cmdi,78,0
BenchmarkTest00659.java,1,0,0,3,6,1,0,0,0,1,2,0,1,10,4,0.4,1,1,1,-1,0,3,2,1,89,3225,6,15,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00659,cmdi,78,0
BenchmarkTest00660.java,1,2,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,34,1,4,3,1,112,4732,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00660,weakrand,330,0
BenchmarkTest00661.java,1,2,1,2,11,0,0,0,2,1,1,0,1,14,3,0.214,1,1,0,34,1,5,2,1,113,4767,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00661,weakrand,330,0
BenchmarkTest00662.java,1,2,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,35,1,4,2,1,114,4849,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00662,weakrand,330,0
BenchmarkTest00663.java,1,2,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,35,1,4,2,1,112,4929,6,23,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00663,weakrand,330,0
BenchmarkTest00664.java,1,2,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,34,1,5,2,1,126,5904,6,23,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00664,weakrand,330,0
BenchmarkTest00665.java,1,2,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,34,1,5,2,1,110,4699,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00665,weakrand,330,0
BenchmarkTest00666.java,1,2,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,34,1,5,2,1,109,4761,6,18,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00666,weakrand,330,0
BenchmarkTest00667.java,1,2,1,2,11,0,0,0,2,0,0,0,0,14,0,0.0,1,0,0,34,1,5,2,1,109,4633,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00667,weakrand,330,0
BenchmarkTest00668.java,1,0,0,0,3,0,0,0,0,1,3,0,1,3,5,1.667,1,1,0,-1,0,1,2,0,59,2331,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00668,trustbound,501,1
BenchmarkTest00669.java,1,0,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,3,2,0,64,2472,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00669,trustbound,501,0
BenchmarkTest00670.java,1,0,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,2,2,0,63,2511,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00670,trustbound,501,1
BenchmarkTest00671.java,1,0,0,0,3,0,0,0,0,0,1,0,0,3,1,0.333,1,1,0,-1,0,3,2,0,64,2471,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00671,trustbound,501,1
BenchmarkTest00672.java,1,0,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,-1,0,3,2,1,70,2745,6,9,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00672,sqli,89,0
BenchmarkTest00673.java,1,0,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,-1,0,3,2,1,70,2814,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00673,sqli,89,1
BenchmarkTest00674.java,1,0,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,-1,0,2,2,1,90,4190,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00674,sqli,89,0
BenchmarkTest00675.java,1,0,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,-1,0,3,2,1,71,2853,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00675,sqli,89,0
BenchmarkTest00676.java,1,0,2,1,4,0,0,0,0,2,0,0,0,7,2,0.286,1,1,0,-1,0,3,2,1,71,2872,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00676,sqli,89,0
BenchmarkTest00677.java,1,0,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,1,3,2,93,4154,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00677,sqli,89,1
BenchmarkTest00678.java,1,0,0,0,9,0,0,0,0,1,2,0,1,9,4,0.444,1,1,0,-1,0,3,2,1,74,3128,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00678,sqli,89,1
BenchmarkTest00679.java,1,0,0,0,12,0,0,0,0,2,4,0,2,12,8,0.667,1,1,0,-1,0,1,2,1,72,3079,6,10,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00679,sqli,89,1
BenchmarkTest00680.java,1,0,1,1,4,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,-1,0,1,2,1,69,3000,6,16,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00680,sqli,89,0
BenchmarkTest00681.java,1,0,2,1,4,0,0,0,0,0,0,0,0,7,0,0.0,1,0,0,-1,0,2,2,1,63,2525,6,8,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00681,sqli,89,1
BenchmarkTest00682.java,1,0,2,1,3,0,0,0,0,0,0,0,0,6,0,0.0,1,0,0,-1,0,3,2,1,82,3080,6,11,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00682,sqli,89,0
BenchmarkTest00683.java,1,0,0,0,9,2,0,9,1,1,2,0,1,20,4,0.2,1,1,0,-1,0,3,2,1,92,4027,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00683,xpathi,643,0
BenchmarkTest00684.java,1,2,1,7,40,2,0,0,4,3,4,0,3,50,10,0.2,1,1,0,46,1,2,2,1,150,7127,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00684,crypto,327,1
BenchmarkTest00685.java,1,2,1,7,40,2,0,0,4,2,2,0,2,50,6,0.12,1,1,0,50,1,3,2,1,154,7307,6,23,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00685,crypto,327,1
BenchmarkTest00686.java,1,2,1,7,40,2,0,0,0,2,2,0,2,50,6,0.12,1,1,0,55,1,2,2,1,158,7340,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00686,crypto,327,0
BenchmarkTest00687.java,1,2,1,7,40,2,0,0,0,2,2,0,2,50,6,0.12,1,1,0,53,1,3,2,1,156,7184,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00687,crypto,327,0
BenchmarkTest00688.java,1,2,1,8,45,2,0,0,5,2,2,0,2,56,6,0.107,1,1,0,51,1,2,2,1,161,7690,6,23,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00688,crypto,327,1
BenchmarkTest00689.java,1,2,1,3,20,2,0,0,0,2,2,0,2,26,6,0.231,1,1,0,51,1,3,2,1,131,6188,6,21,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00689,crypto,327,0
BenchmarkTest00690.java,1,2,1,3,20,2,0,0,0,2,2,0,2,26,6,0.231,1,1,0,49,1,4,2,1,129,5346,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00690,crypto,327,0
BenchmarkTest00691.java,1,2,0,1,12,2,0,0,5,2,2,0,2,15,6,0.4,1,1,0,54,1,2,2,1,130,5626,6,17,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00691,crypto,327,1
BenchmarkTest00692.java,1,2,0,1,12,2,0,0,5,2,4,0,3,15,9,0.6,1,1,0,44,1,2,2,1,120,5325,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00692,crypto,327,1
BenchmarkTest00693.java,1,2,0,1,12,2,0,0,5,2,2,0,2,15,6,0.4,1,1,0,47,1,3,2,1,123,5390,6,14,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00693,crypto,327,1
BenchmarkTest00694.java,1,2,0,0,6,0,4,0,0,3,4,0,3,10,10,1.0,1,1,0,-1,0,4,2,2,104,4621,6,16,0,0,0,0,0,0,1,0,0,0,0,BenchmarkTest00694,ldapi,90,1
BenchmarkTest00695.java,1,2,0,0,6,0,4,0,0,3,4,0,3,10,10,1.0,1,1,0,-1,0,3,2,2,109,5014,6,23,0,0,0,0,0,0,1,0,0,0,0,BenchmarkTest00695,ldapi,90,1
BenchmarkTest00696.java,1,2,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,27,1,3,2,0,86,3120,6,12,0,0,0,0,0,0,0,0,0,0,0,BenchmarkTest00696,pathtraver,22,1
BenchmarkTest00697.java,1,2,0,0,9,1,0,0,0,1,1,0,1,10,3,0.3,1,1,0,14,1,1,2,0,73,2835,6,10,0,0,0,0,1,0,0,0,0,0,0,BenchmarkTest00697,pathtraver,22,1
